colour	key	group	showSelectedlegendcolour
#C49A00	Estonia	479	Europe & Central Asia (all income levels)
#C49A00	Faeroe Islands	480	Europe & Central Asia (all income levels)
#C49A00	Finland	481	Europe & Central Asia (all income levels)
#C49A00	France	482	Europe & Central Asia (all income levels)
#C49A00	Georgia	483	Europe & Central Asia (all income levels)
#C49A00	Germany	484	Europe & Central Asia (all income levels)
#C49A00	Greece	485	Europe & Central Asia (all income levels)
#C49A00	Greenland	486	Europe & Central Asia (all income levels)
#C49A00	Hungary	487	Europe & Central Asia (all income levels)
#C49A00	Iceland	488	Europe & Central Asia (all income levels)
#C49A00	Ireland	489	Europe & Central Asia (all income levels)
#C49A00	Isle of Man	490	Europe & Central Asia (all income levels)
#C49A00	Italy	491	Europe & Central Asia (all income levels)
#C49A00	Kazakhstan	492	Europe & Central Asia (all income levels)
#C49A00	Kosovo	493	Europe & Central Asia (all income levels)
#C49A00	Kyrgyz Republic	494	Europe & Central Asia (all income levels)
#C49A00	Latvia	495	Europe & Central Asia (all income levels)
#C49A00	Liechtenstein	496	Europe & Central Asia (all income levels)
#C49A00	Lithuania	497	Europe & Central Asia (all income levels)
#C49A00	Luxembourg	498	Europe & Central Asia (all income levels)
#C49A00	Luxembourg	499	Europe & Central Asia (all income levels)
#C49A00	Macedonia, FYR	500	Europe & Central Asia (all income levels)
#C49A00	Moldova	501	Europe & Central Asia (all income levels)
#C49A00	Monaco	502	Europe & Central Asia (all income levels)
#C49A00	Montenegro	503	Europe & Central Asia (all income levels)
#C49A00	Netherlands	504	Europe & Central Asia (all income levels)
#C49A00	Norway	505	Europe & Central Asia (all income levels)
#C49A00	Poland	506	Europe & Central Asia (all income levels)
#C49A00	Portugal	507	Europe & Central Asia (all income levels)
#C49A00	Romania	508	Europe & Central Asia (all income levels)
#C49A00	Russian Federation	509	Europe & Central Asia (all income levels)
#C49A00	San Marino	510	Europe & Central Asia (all income levels)
#C49A00	Serbia	511	Europe & Central Asia (all income levels)
#C49A00	Slovak Republic	512	Europe & Central Asia (all income levels)
#C49A00	Slovenia	513	Europe & Central Asia (all income levels)
#C49A00	Spain	514	Europe & Central Asia (all income levels)
#C49A00	Sweden	515	Europe & Central Asia (all income levels)
#C49A00	Switzerland	516	Europe & Central Asia (all income levels)
#C49A00	Tajikistan	517	Europe & Central Asia (all income levels)
#C49A00	Turkey	518	Europe & Central Asia (all income levels)
#C49A00	Turkmenistan	519	Europe & Central Asia (all income levels)
#C49A00	Ukraine	520	Europe & Central Asia (all income levels)
#C49A00	United Kingdom	521	Europe & Central Asia (all income levels)
#C49A00	Uzbekistan	522	Europe & Central Asia (all income levels)
#53B400	Antigua and Barbuda	523	Latin America & Caribbean (all income levels)
#53B400	Argentina	524	Latin America & Caribbean (all income levels)
#53B400	Aruba	525	Latin America & Caribbean (all income levels)
#53B400	Bahamas, The	526	Latin America & Caribbean (all income levels)
#53B400	Barbados	527	Latin America & Caribbean (all income levels)
#53B400	Belize	528	Latin America & Caribbean (all income levels)
#53B400	Bolivia	529	Latin America & Caribbean (all income levels)
#53B400	Brazil	530	Latin America & Caribbean (all income levels)
#53B400	Cayman Islands	531	Latin America & Caribbean (all income levels)
#53B400	Chile	532	Latin America & Caribbean (all income levels)
#53B400	Colombia	533	Latin America & Caribbean (all income levels)
#53B400	Costa Rica	534	Latin America & Caribbean (all income levels)
#53B400	Cuba	535	Latin America & Caribbean (all income levels)
#53B400	Curacao	536	Latin America & Caribbean (all income levels)
#53B400	Dominica	537	Latin America & Caribbean (all income levels)
#53B400	Dominican Republic	538	Latin America & Caribbean (all income levels)
#53B400	Ecuador	539	Latin America & Caribbean (all income levels)
#53B400	El Salvador	540	Latin America & Caribbean (all income levels)
#53B400	Grenada	541	Latin America & Caribbean (all income levels)
#53B400	Guatemala	542	Latin America & Caribbean (all income levels)
#53B400	Guyana	543	Latin America & Caribbean (all income levels)
#53B400	Haiti	544	Latin America & Caribbean (all income levels)
#53B400	Honduras	545	Latin America & Caribbean (all income levels)
#53B400	Jamaica	546	Latin America & Caribbean (all income levels)
#53B400	Mexico	547	Latin America & Caribbean (all income levels)
#53B400	Nicaragua	548	Latin America & Caribbean (all income levels)
#53B400	Panama	549	Latin America & Caribbean (all income levels)
#53B400	Paraguay	550	Latin America & Caribbean (all income levels)
#53B400	Peru	551	Latin America & Caribbean (all income levels)
#53B400	Puerto Rico	552	Latin America & Caribbean (all income levels)
#53B400	Sint Maarten (Dutch part)	553	Latin America & Caribbean (all income levels)
#53B400	St. Kitts and Nevis	554	Latin America & Caribbean (all income levels)
#53B400	St. Lucia	555	Latin America & Caribbean (all income levels)
#53B400	St. Martin (French part)	556	Latin America & Caribbean (all income levels)
#53B400	St. Vincent and the Grenadines	557	Latin America & Caribbean (all income levels)
#53B400	Suriname	558	Latin America & Caribbean (all income levels)
#53B400	Trinidad and Tobago	559	Latin America & Caribbean (all income levels)
#53B400	Turks and Caicos Islands	560	Latin America & Caribbean (all income levels)
#53B400	Uruguay	561	Latin America & Caribbean (all income levels)
#53B400	Venezuela, RB	562	Latin America & Caribbean (all income levels)
#53B400	Virgin Islands (U.S.)	563	Latin America & Caribbean (all income levels)
#00C094	Algeria	564	Middle East & North Africa (all income levels)
#00C094	Bahrain	565	Middle East & North Africa (all income levels)
#00C094	Djibouti	566	Middle East & North Africa (all income levels)
#00C094	Egypt, Arab Rep.	567	Middle East & North Africa (all income levels)
#00C094	Iran, Islamic Rep.	568	Middle East & North Africa (all income levels)
#00C094	Iraq	569	Middle East & North Africa (all income levels)
#00C094	Israel	570	Middle East & North Africa (all income levels)
#00C094	Jordan	571	Middle East & North Africa (all income levels)
#00C094	Kuwait	572	Middle East & North Africa (all income levels)
#00C094	Lebanon	573	Middle East & North Africa (all income levels)
#00C094	Libya	574	Middle East & North Africa (all income levels)
#00C094	Malta	575	Middle East & North Africa (all income levels)
#00C094	Morocco	576	Middle East & North Africa (all income levels)
#00C094	Oman	577	Middle East & North Africa (all income levels)
#00C094	Qatar	578	Middle East & North Africa (all income levels)
#00C094	Saudi Arabia	579	Middle East & North Africa (all income levels)
#00C094	Syrian Arab Republic	580	Middle East & North Africa (all income levels)
#00C094	Tunisia	581	Middle East & North Africa (all income levels)
#00C094	United Arab Emirates	582	Middle East & North Africa (all income levels)
#00C094	West Bank and Gaza	583	Middle East & North Africa (all income levels)
#00C094	Yemen, Rep.	584	Middle East & North Africa (all income levels)
#00B6EB	Bermuda	585	North America
#00B6EB	Canada	586	North America
#00B6EB	United States	587	North America
#A58AFF	Afghanistan	588	South Asia
#A58AFF	Bangladesh	589	South Asia
#A58AFF	Bhutan	590	South Asia
#A58AFF	India	591	South Asia
#A58AFF	Maldives	592	South Asia
#A58AFF	Nepal	593	South Asia
#A58AFF	Pakistan	594	South Asia
#A58AFF	Sri Lanka	595	South Asia
#FB61D7	Angola	596	Sub-Saharan Africa (all income levels)
#FB61D7	Benin	597	Sub-Saharan Africa (all income levels)
#FB61D7	Botswana	598	Sub-Saharan Africa (all income levels)
#FB61D7	Burkina Faso	599	Sub-Saharan Africa (all income levels)
#FB61D7	Burundi	600	Sub-Saharan Africa (all income levels)
#FB61D7	Cameroon	601	Sub-Saharan Africa (all income levels)
#FB61D7	Cape Verde	602	Sub-Saharan Africa (all income levels)
#FB61D7	Central African Republic	603	Sub-Saharan Africa (all income levels)
#FB61D7	Chad	604	Sub-Saharan Africa (all income levels)
#FB61D7	Comoros	605	Sub-Saharan Africa (all income levels)
#FB61D7	Congo, Dem. Rep.	606	Sub-Saharan Africa (all income levels)
#FB61D7	Congo, Rep.	607	Sub-Saharan Africa (all income levels)
#FB61D7	Cote d'Ivoire	608	Sub-Saharan Africa (all income levels)
#FB61D7	Equatorial Guinea	609	Sub-Saharan Africa (all income levels)
#FB61D7	Eritrea	610	Sub-Saharan Africa (all income levels)
#FB61D7	Ethiopia	611	Sub-Saharan Africa (all income levels)
#FB61D7	Gabon	612	Sub-Saharan Africa (all income levels)
#FB61D7	Gambia, The	613	Sub-Saharan Africa (all income levels)
#FB61D7	Ghana	614	Sub-Saharan Africa (all income levels)
#FB61D7	Guinea	615	Sub-Saharan Africa (all income levels)
#FB61D7	Guinea-Bissau	616	Sub-Saharan Africa (all income levels)
#FB61D7	Kenya	617	Sub-Saharan Africa (all income levels)
#FB61D7	Lesotho	618	Sub-Saharan Africa (all income levels)
#FB61D7	Liberia	619	Sub-Saharan Africa (all income levels)
#FB61D7	Madagascar	620	Sub-Saharan Africa (all income levels)
#FB61D7	Malawi	621	Sub-Saharan Africa (all income levels)
#FB61D7	Mali	622	Sub-Saharan Africa (all income levels)
#FB61D7	Mauritania	623	Sub-Saharan Africa (all income levels)
#FB61D7	Mauritius	624	Sub-Saharan Africa (all income levels)
#FB61D7	Mozambique	625	Sub-Saharan Africa (all income levels)
#FB61D7	Namibia	626	Sub-Saharan Africa (all income levels)
#FB61D7	Niger	627	Sub-Saharan Africa (all income levels)
#FB61D7	Nigeria	628	Sub-Saharan Africa (all income levels)
#FB61D7	Rwanda	629	Sub-Saharan Africa (all income levels)
#FB61D7	Sao Tome and Principe	630	Sub-Saharan Africa (all income levels)
#FB61D7	Senegal	631	Sub-Saharan Africa (all income levels)
#FB61D7	Seychelles	632	Sub-Saharan Africa (all income levels)
#FB61D7	Sierra Leone	633	Sub-Saharan Africa (all income levels)
#FB61D7	Somalia	634	Sub-Saharan Africa (all income levels)
#FB61D7	South Africa	635	Sub-Saharan Africa (all income levels)
#FB61D7	South Sudan	636	Sub-Saharan Africa (all income levels)
#FB61D7	Sudan	637	Sub-Saharan Africa (all income levels)
#FB61D7	Swaziland	638	Sub-Saharan Africa (all income levels)
#FB61D7	Tanzania	639	Sub-Saharan Africa (all income levels)
#FB61D7	Togo	640	Sub-Saharan Africa (all income levels)
#FB61D7	Uganda	641	Sub-Saharan Africa (all income levels)
#FB61D7	Zambia	642	Sub-Saharan Africa (all income levels)
#FB61D7	Zimbabwe	643	Sub-Saharan Africa (all income levels)
#F8766D	American Samoa	644	East Asia & Pacific (all income levels)
#F8766D	Australia	645	East Asia & Pacific (all income levels)
#F8766D	Brunei Darussalam	646	East Asia & Pacific (all income levels)
#F8766D	Cambodia	647	East Asia & Pacific (all income levels)
#F8766D	China	648	East Asia & Pacific (all income levels)
#F8766D	Fiji	649	East Asia & Pacific (all income levels)
#F8766D	French Polynesia	650	East Asia & Pacific (all income levels)
#F8766D	Guam	651	East Asia & Pacific (all income levels)
#F8766D	Hong Kong SAR, China	652	East Asia & Pacific (all income levels)
#F8766D	Indonesia	653	East Asia & Pacific (all income levels)
#F8766D	Japan	654	East Asia & Pacific (all income levels)
#F8766D	Kiribati	655	East Asia & Pacific (all income levels)
#F8766D	Korea, Dem. Rep.	656	East Asia & Pacific (all income levels)
#F8766D	Korea, Rep.	657	East Asia & Pacific (all income levels)
#F8766D	Lao PDR	658	East Asia & Pacific (all income levels)
#F8766D	Macao SAR, China	659	East Asia & Pacific (all income levels)
#F8766D	Malaysia	660	East Asia & Pacific (all income levels)
#F8766D	Marshall Islands	661	East Asia & Pacific (all income levels)
#F8766D	Micronesia, Fed. Sts.	662	East Asia & Pacific (all income levels)
#F8766D	Mongolia	663	East Asia & Pacific (all income levels)
#F8766D	Myanmar	664	East Asia & Pacific (all income levels)
#F8766D	New Caledonia	665	East Asia & Pacific (all income levels)
#F8766D	New Zealand	666	East Asia & Pacific (all income levels)
#F8766D	Northern Mariana Islands	667	East Asia & Pacific (all income levels)
#F8766D	Palau	668	East Asia & Pacific (all income levels)
#F8766D	Papua New Guinea	669	East Asia & Pacific (all income levels)
#F8766D	Philippines	670	East Asia & Pacific (all income levels)
#F8766D	Samoa	671	East Asia & Pacific (all income levels)
#F8766D	Singapore	672	East Asia & Pacific (all income levels)
#F8766D	Solomon Islands	673	East Asia & Pacific (all income levels)
#F8766D	Thailand	674	East Asia & Pacific (all income levels)
#F8766D	Timor-Leste	675	East Asia & Pacific (all income levels)
#F8766D	Tonga	676	East Asia & Pacific (all income levels)
#F8766D	Tuvalu	677	East Asia & Pacific (all income levels)
#F8766D	Vanuatu	678	East Asia & Pacific (all income levels)
#F8766D	Vietnam	679	East Asia & Pacific (all income levels)
#C49A00	Albania	680	Europe & Central Asia (all income levels)
#C49A00	Andorra	681	Europe & Central Asia (all income levels)
#C49A00	Armenia	682	Europe & Central Asia (all income levels)
#C49A00	Austria	683	Europe & Central Asia (all income levels)
#C49A00	Azerbaijan	684	Europe & Central Asia (all income levels)
#C49A00	Belarus	685	Europe & Central Asia (all income levels)
#C49A00	Belgium	686	Europe & Central Asia (all income levels)
#C49A00	Bosnia and Herzegovina	687	Europe & Central Asia (all income levels)
#C49A00	Bulgaria	688	Europe & Central Asia (all income levels)
#C49A00	Channel Islands	689	Europe & Central Asia (all income levels)
#C49A00	Croatia	690	Europe & Central Asia (all income levels)
#C49A00	Cyprus	691	Europe & Central Asia (all income levels)
#C49A00	Czech Republic	692	Europe & Central Asia (all income levels)
#C49A00	Denmark	693	Europe & Central Asia (all income levels)
#C49A00	Estonia	694	Europe & Central Asia (all income levels)
#C49A00	Faeroe Islands	695	Europe & Central Asia (all income levels)
#C49A00	Finland	696	Europe & Central Asia (all income levels)
#C49A00	France	697	Europe & Central Asia (all income levels)
#C49A00	Georgia	698	Europe & Central Asia (all income levels)
#C49A00	Germany	699	Europe & Central Asia (all income levels)
#C49A00	Greece	700	Europe & Central Asia (all income levels)
